Pop1E,MaleE,FemE,Hsp1E,NHspE,WtNHE,BlNHE,AIANNHE,AsnNHE,NHPINHE,OthNHE,Rc2plNHE,BoroCode,Shape_Leng,Shape_Area
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,63380.5467753,52637903.9736
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,41767.6656155,46830463.4565
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,148864.81627200003,69920670.4073
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,136901.829722,39754276.8935
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,32384.3000502,39411596.0748
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,29649.162944100004,27602417.6831
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,103582.253943,197189858.869
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,20316.7344947,17471228.5678
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,21653.2155934,20284898.865
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,28339.3049048,34306412.9191
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,20452.7868037,10966721.1851
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,19810.9644057,12312473.8953
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,15362.4024507,11015411.5821
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,40422.8383252,30591951.8932
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,30011.2811217,39840608.8574
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,4568.61695824,1214617.20439
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,37376.5879598,27595502.4746
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,21721.7556755,15385148.455700003
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,19890.8854434,16473190.9115
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,26237.2574783,27379162.2434
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,17357.2465699,10734804.8056
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,27783.8768355,31356436.5244
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,76296.3787283,58872206.5056
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,96948.219886,43276897.0904
24392.105263157893,11824.894736842105,12567.21052631579,3979.0526315789475,20413.052631578947,15949.21052631579,2309.2631578947367,26.63157894736842,1835.2631578947369,0.0,60.421052631578945,232.26315789473685,5.0,71333.5623348,89389091.0034
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,53782.1063808,58317407.9791
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,24718.659644299998,10589612.1331
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,19589.1956361,17271763.9632
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,35018.3939958,34943403.1145
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,10370.461231700001,5511491.24901
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,18800.7659695,14878105.1441
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,21258.4013714,24552509.126
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,25033.2774041,32217737.3955
24392.105263157893,11824.894736842105,12567.21052631579,3979.0526315789475,20413.052631578947,15949.21052631579,2309.2631578947367,26.63157894736842,1835.2631578947369,0.0,60.421052631578945,232.26315789473685,5.0,19197.2009732,10866804.1436
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,11843.0836062,5322022.891549999
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,17757.8073339,15922766.5105
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,24671.3980769,27833108.8186
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,21889.2147161,13811173.7627
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,29217.8230113,40974654.6448
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,21548.5389296,13607266.0084
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,15876.2581121,9208958.14137
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,16278.243664,12684327.5421
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,19120.1861238,7642767.67572
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,37469.2244064,56452698.9206
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,23944.8002383,15771152.6765
24392.105263157893,11824.894736842105,12567.21052631579,3979.0526315789475,20413.052631578947,15949.21052631579,2309.2631578947367,26.63157894736842,1835.2631578947369,0.0,60.421052631578945,232.26315789473685,5.0,49753.4735771,62182629.3757
24392.105263157893,11824.894736842105,12567.21052631579,3979.0526315789475,20413.052631578947,15949.21052631579,2309.2631578947367,26.63157894736842,1835.2631578947369,0.0,60.421052631578945,232.26315789473685,5.0,91568.3054592,209443473.653
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,6884.55137338,930649.1830719999
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,15547.5813236,13961243.7702
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,22150.3086645,15724928.6239
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,33891.0996748,39634775.4019
24392.105263157893,11824.894736842105,12567.21052631579,3979.0526315789475,20413.052631578947,15949.21052631579,2309.2631578947367,26.63157894736842,1835.2631578947369,0.0,60.421052631578945,232.26315789473685,5.0,44192.903218,55937303.1147
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,22494.5815273,20089910.8185
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,15402.9907928,11092345.0547
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,25097.1962606,25107784.8345
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,24790.7567832,18087303.6296
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,23501.696633,25829299.245
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,12411.8211658,9184335.19283
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,111114.67902299999,99256120.3717
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,121141.290814,35309788.882
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,24343.0047644,30064822.785300005
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,22996.7596459,15587595.4574
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,28608.0404677,36974156.5814
24392.105263157893,11824.894736842105,12567.21052631579,3979.0526315789475,20413.052631578947,15949.21052631579,2309.2631578947367,26.63157894736842,1835.2631578947369,0.0,60.421052631578945,232.26315789473685,5.0,39708.1579609,36236920.7251
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,15044.3605783,10313415.1254
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,26320.628393899995,24039163.213100005
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,24199.0687367,27324219.1375
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,37292.39767340001,69655494.8296
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,30839.7008945,26427737.9719
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,27093.7855365,27721577.755
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,24946.2385525,23466537.4851
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,26496.2223166,20193352.2012
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,26207.751076,30269745.8427
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,33459.2834981,42551183.45279999
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,18897.4876268,18163734.6669
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,37646.5885349,62983243.6267
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,67119.9688284,50502112.9048
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,21348.912448,8929707.70127
24392.105263157893,11824.894736842105,12567.21052631579,3979.0526315789475,20413.052631578947,15949.21052631579,2309.2631578947367,26.63157894736842,1835.2631578947369,0.0,60.421052631578945,232.26315789473685,5.0,35208.1936366,35251372.5718
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,55266.0291836,47235424.4955
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,91280.1048494,63370522.47229999
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,26521.9177435,18284900.8637
24392.105263157893,11824.894736842105,12567.21052631579,3979.0526315789475,20413.052631578947,15949.21052631579,2309.2631578947367,26.63157894736842,1835.2631578947369,0.0,60.421052631578945,232.26315789473685,5.0,9028.40280198,3768355.05234
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,18577.1117366,12916760.859500002
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,18348.8724207,7798457.745099999
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,26836.6197362,32208011.1061
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,40474.1737105,30319584.7133
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,33185.0982446,37862543.2305
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,36690.0780316,81836523.9677
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,21161.5689959,15849139.7495
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,18250.2802623,15208960.6551
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,28395.9712007,11848150.5698
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,32929.6812677,27086261.257799998
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,27779.4049517,34464287.6488
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,46029.1389596,57436523.9017
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,41392.537704,74276850.0334
24392.105263157893,11824.894736842105,12567.21052631579,3979.0526315789475,20413.052631578947,15949.21052631579,2309.2631578947367,26.63157894736842,1835.2631578947369,0.0,60.421052631578945,232.26315789473685,5.0,31943.525137299996,26507820.5274
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,11694.156697100001,8754117.38484
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,8656.46287824,4388717.1744
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,11061.8194696,5575563.16439
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,34952.1548019,47701716.7875
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,16111.6112853,4500281.95583
37916.706896551725,18330.862068965518,19585.844827586207,10226.551724137931,27690.155172413793,10842.775862068966,6816.172413793103,108.44827586206897,8698.0,12.620689655172415,672.3103448275862,539.8275862068965,4.0,22732.9054395,8783519.3508
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,24014.323598,18754283.612
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,15982.479579699999,11749149.0763
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,79869.4679702,50378926.2235
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,48948.7095579,11991312.6869
48368.27450980392,22772.70588235294,25595.56862745098,9552.882352941177,38815.39215686275,17232.49019607843,15848.333333333334,74.6470588235294,4902.098039215686,12.470588235294118,218.2941176470588,527.0588235294117,3.0,10950.2090969,5585573.16906
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,86661.1880036,66476945.10899999
24392.105263157893,11824.894736842105,12567.21052631579,3979.0526315789475,20413.052631578947,15949.21052631579,2309.2631578947367,26.63157894736842,1835.2631578947369,0.0,60.421052631578945,232.26315789473685,5.0,71381.2178861,186310664.447
24392.105263157893,11824.894736842105,12567.21052631579,3979.0526315789475,20413.052631578947,15949.21052631579,2309.2631578947367,26.63157894736842,1835.2631578947369,0.0,60.421052631578945,232.26315789473685,5.0,31620.2545348,24241445.8731
24392.105263157893,11824.894736842105,12567.21052631579,3979.0526315789475,20413.052631578947,15949.21052631579,2309.2631578947367,26.63157894736842,1835.2631578947369,0.0,60.421052631578945,232.26315789473685,5.0,82939.2641193,126774044.212
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,18324.1149353,15826653.868599998
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,21222.4732506,13577224.5172
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,5307.391372199999,1091250.04725
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,27360.619793,18313195.0913
35940.13157894737,16836.236842105263,19103.894736842107,18900.105263157893,17040.026315789473,4118.131578947368,10984.315789473685,74.8157894736842,1247.3947368421052,2.710526315789474,294.3157894736842,318.3421052631579,2.0,21833.819081,19642543.0089
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,23778.4105854,20065363.9643
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,38425.3835836,21500956.4348
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,18075.2399921,13645033.6431
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,24906.0092231,25410667.6755
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,19952.420525,15797448.7172
54598.10344827586,25665.620689655174,28932.48275862069,14033.51724137931,40564.58620689655,26089.344827586207,7214.0,61.3448275862069,6043.172413793103,10.206896551724139,215.68965517241378,930.8275862068965,1.0,14867.8727404,13200449.8308
